"User_ID","UTC_Time","Account","Operation","Coin","Change","Remark"
"36088763","2018-12-03 20:47:13","Spot","Deposit","BTC","0.46564768",""
"36088763","2018-12-03 21:11:57","Spot","Sell","BTC","-0.01164566",""
"36088763","2018-12-03 21:11:57","Spot","Buy","XEM","1080.00000000",""
"36088763","2018-12-03 21:11:57","Spot","Buy","XEM","611.00000000",""
"36088763","2018-12-03 21:11:57","Spot","Sell","BTC","-0.02058480",""
"36088763","2018-12-03 21:11:57","Spot","Fee","XEM","-1.08000000",""
"36088763","2018-12-03 21:11:57","Spot","Fee","XEM","-0.61100000",""
"36088763","2018-12-03 21:12:02","Spot","Buy","XEM","4220.00000000",""
"36088763","2018-12-03 21:12:02","Spot","Fee","XEM","-4.22000000",""
"36088763","2018-12-03 21:12:02","Spot","Sell","BTC","-0.08043320",""
"36088763","2018-12-03 21:12:31","Spot","Sell","BTC","-0.02058480",""
"36088763","2018-12-03 21:12:31","Spot","Fee","XEM","-1.08000000",""
"36088763","2018-12-03 21:12:31","Spot","Buy","XEM","1080.00000000",""
"36088763","2018-12-03 21:13:16","Spot","Fee","XEM","-6.85400000",""
"36088763","2018-12-03 21:13:16","Spot","Buy","XEM","10585.00000000",""
"36088763","2018-12-03 21:13:16","Spot","Fee","XEM","-10.58500000",""
"36088763","2018-12-03 21:13:16","Spot","Sell","BTC","-0.13063724",""
"36088763","2018-12-03 21:13:16","Spot","Sell","BTC","-0.20175010",""
"36088763","2018-12-03 21:13:16","Spot","Buy","XEM","6854.00000000",""
"36088763","2018-12-04 04:11:40","Spot","Withdraw","XEM","-12202.79000000","Withdraw fee is included"
"36088763","2018-12-11 12:51:20","Spot","Fee","BTC","-0.00024709",""
"36088763","2018-12-11 12:51:20","Spot","Sell","XEM","-12202.00000000",""
"36088763","2018-12-11 12:51:20","Spot","Buy","BTC","0.24709050",""
"36088763","2018-12-11 13:31:57","Spot","Withdraw","BTC","-0.24685529","Withdraw fee is included"
"36088763","2018-12-26 15:39:52","Spot","Deposit","BTC","0.45253251",""
"36088763","2018-12-26 15:58:27","Spot","Fee","POLY","-1.56000000",""
"36088763","2018-12-26 15:58:27","Spot","Sell","BTC","-0.06622200",""
"36088763","2018-12-26 15:58:27","Spot","Buy","POLY","1560.00000000",""
"36088763","2018-12-26 15:59:36","Spot","Buy","POLY","32.00000000",""
"36088763","2018-12-26 15:59:36","Spot","Fee","POLY","-0.03200000",""
"36088763","2018-12-26 15:59:36","Spot","Sell","BTC","-0.00135840",""
"36088763","2018-12-26 16:07:18","Spot","Sell","BTC","-0.03238935",""
"36088763","2018-12-26 16:07:18","Spot","Buy","POLY","763.00000000",""
"36088763","2018-12-26 16:07:18","Spot","Fee","POLY","-0.76300000",""
"36088763","2018-12-26 16:30:47","Spot","Buy","ETH","4.45500000",""
"36088763","2018-12-26 16:30:47","Spot","Sell","BTC","-0.14985729",""
"36088763","2018-12-26 16:30:47","Spot","Fee","ETH","-0.00445500",""
"36088763","2018-12-26 16:37:00","Spot","Buy","BNB","4.23000000",""
"36088763","2018-12-26 16:37:00","Spot","Sell","BTC","-0.09377649",""
"36088763","2018-12-26 16:37:00","Spot","Fee","BNB","-0.04788750",""
"36088763","2018-12-26 16:37:00","Spot","Sell","BTC","-0.00621090",""
"36088763","2018-12-26 16:37:00","Spot","Fee","BNB","-0.00317250",""
"36088763","2018-12-26 16:37:00","Spot","Buy","BNB","63.85000000",""
"36088763","2018-12-26 17:37:47","Spot","Sell","BTC","-0.02369965",""
"36088763","2018-12-26 17:37:47","Spot","Fee","BNB","-0.01202686",""
"36088763","2018-12-26 17:37:47","Spot","Buy","XEM","166.00000000",""
"36088763","2018-12-26 17:37:47","Spot","Fee","BNB","-0.01599307",""
"36088763","2018-12-26 17:37:47","Spot","Sell","BTC","-0.03153276",""
"36088763","2018-12-26 17:37:47","Spot","Sell","BTC","-0.00299630",""
"36088763","2018-12-26 17:37:47","Spot","Fee","BNB","-0.00152052",""
"36088763","2018-12-26 17:37:47","Spot","Buy","XEM","1313.00000000",""
"36088763","2018-12-26 17:37:47","Spot","Buy","XEM","1746.00000000",""
"36088763","2018-12-26 17:51:20","Spot","Sell","BTC","-0.04282090",""
"36088763","2018-12-26 17:51:20","Spot","Fee","BNB","-0.00083336",""
"36088763","2018-12-26 17:51:20","Spot","Sell","BTC","-0.00164122",""
"36088763","2018-12-26 17:51:20","Spot","Fee","BNB","-0.02174431",""
"36088763","2018-12-26 17:51:20","Spot","Buy","DASH","0.07600000",""
"36088763","2018-12-26 17:51:20","Spot","Buy","DASH","1.98300000",""
"36088763","2018-12-27 20:27:13","Spot","Withdraw","XEM","-3225.78000000","Withdraw fee is included"
"36088763","2018-12-27 20:52:30","Spot","Withdraw","POLY","-2352.64500000","Withdraw fee is included"
"36088763","2018-12-27 21:36:46","Spot","Withdraw","DASH","-2.05900000","Withdraw fee is included"
"36088763","2018-12-27 22:04:35","Spot","Withdraw","BNB","-67.97682188","Withdraw fee is included"
"36088763","2018-12-27 22:30:56","Spot","Withdraw","ETH","-4.45054500","Withdraw fee is included"
"36088763","2018-12-29 02:25:05","Spot","Deposit","BTC","0.10004989",""
"36088763","2018-12-29 02:38:45","Spot","Sell","BTC","-0.01233259",""
"36088763","2018-12-29 02:38:45","Spot","Buy","EOS","20.00000000",""
"36088763","2018-12-29 02:38:45","Spot","Sell","BTC","-0.01353000",""
"36088763","2018-12-29 02:38:45","Spot","Fee","EOS","-0.01823000",""
"36088763","2018-12-29 02:38:45","Spot","Fee","EOS","-0.02000000",""
"36088763","2018-12-29 02:38:45","Spot","Buy","EOS","18.23000000",""
"36088763","2018-12-29 02:38:50","Spot","Fee","EOS","-0.03129000",""
"36088763","2018-12-29 02:38:50","Spot","Fee","EOS","-0.03129000",""
"36088763","2018-12-29 02:38:50","Spot","Buy","EOS","31.29000000",""
"36088763","2018-12-29 02:38:50","Spot","Buy","EOS","31.29000000",""
"36088763","2018-12-29 02:38:50","Spot","Sell","BTC","-0.02116768",""
"36088763","2018-12-29 02:38:50","Spot","Sell","BTC","-0.02116768",""
"36088763","2018-12-29 02:38:52","Spot","Fee","EOS","-0.02000000",""
"36088763","2018-12-29 02:38:52","Spot","Buy","EOS","20.00000000",""
"36088763","2018-12-29 02:38:52","Spot","Sell","BTC","-0.01353000",""
"36088763","2018-12-29 02:38:53","Spot","Sell","BTC","-0.01353000",""
"36088763","2018-12-29 02:38:53","Spot","Fee","EOS","-0.02000000",""
"36088763","2018-12-29 02:38:53","Spot","Buy","EOS","20.00000000",""
"36088763","2018-12-29 02:43:03","Spot","Buy","EOS","2.00000000",""
"36088763","2018-12-29 02:43:03","Spot","Buy","EOS","4.46000000",""
"36088763","2018-12-29 02:43:03","Spot","Fee","EOS","-0.00446000",""
"36088763","2018-12-29 02:43:03","Spot","Fee","EOS","-0.00200000",""
"36088763","2018-12-29 02:43:03","Spot","Sell","BTC","-0.00135520",""
"36088763","2018-12-29 02:43:03","Spot","Sell","BTC","-0.00302209",""
"36088763","2018-12-29 02:43:04","Spot","Fee","EOS","-0.00064000",""
"36088763","2018-12-29 02:43:04","Spot","Buy","EOS","0.64000000",""
"36088763","2018-12-29 02:43:04","Spot","Sell","BTC","-0.00043366",""
"36088763","2018-12-30 00:48:57","Spot","Buy","BTC","0.00306540",""
"36088763","2018-12-30 00:48:57","Spot","Sell","EOS","-4.50000000",""
"36088763","2018-12-30 00:48:57","Spot","Fee","BTC","-0.00000307",""
"36088763","2018-12-30 00:51:45","Spot","Sell","BTC","-0.00302082",""
"36088763","2018-12-30 00:51:45","Spot","Buy","IOTA","33.00000000",""
"36088763","2018-12-30 00:51:45","Spot","Fee","IOTA","-0.03300000",""
"36088763","2018-12-30 02:01:57","Spot","Withdraw","IOTA","-10.00000000","Withdraw fee is included"
"36088763","2018-12-30 02:51:51","Spot","Withdraw","IOTA","-22.96700000","Withdraw fee is included"
"36088763","2019-01-02 17:59:08","Spot","Deposit","BTC","0.08931008",""
"36088763","2019-01-02 22:18:14","Spot","Deposit","BTC","0.13100769",""
"36088763","2019-01-03 05:39:39","Spot","Deposit","BTC","0.10135079",""
"36088763","2019-01-03 12:17:36","Spot","Sell","BTC","-0.02983086",""
"36088763","2019-01-03 12:17:36","Spot","Sell","BTC","-0.07143960",""
"36088763","2019-01-03 12:17:36","Spot","Fee","IOTA","-0.30900000",""
"36088763","2019-01-03 12:17:36","Spot","Buy","IOTA","740.00000000",""
"36088763","2019-01-03 12:17:36","Spot","Buy","IOTA","309.00000000",""
"36088763","2019-01-03 12:17:36","Spot","Fee","IOTA","-0.74000000",""
"36088763","2019-01-03 12:21:50","Spot","Sell","BTC","-0.09064300",""
"36088763","2019-01-03 12:21:50","Spot","Buy","ADA","8050.00000000",""
"36088763","2019-01-03 12:21:50","Spot","Fee","ADA","-8.05000000",""
"36088763","2019-01-03 12:28:34","Spot","Buy","NEO","1.80000000",""
"36088763","2019-01-03 12:28:34","Spot","Fee","NEO","-0.00180000",""
"36088763","2019-01-03 12:28:34","Spot","Sell","BTC","-0.00361260",""
"36088763","2019-01-03 12:29:04","Spot","Fee","NEO","-0.00142000",""
"36088763","2019-01-03 12:29:04","Spot","Sell","BTC","-0.00284994",""
"36088763","2019-01-03 12:29:04","Spot","Buy","NEO","1.42000000",""
"36088763","2019-01-03 12:29:05","Spot","Buy","NEO","2.08000000",""
"36088763","2019-01-03 12:29:05","Spot","Sell","BTC","-0.00417456",""
"36088763","2019-01-03 12:29:05","Spot","Fee","NEO","-0.00208000",""
"36088763","2019-01-03 12:29:11","Spot","Sell","BTC","-0.01035612",""
"36088763","2019-01-03 12:29:11","Spot","Buy","NEO","5.16000000",""
"36088763","2019-01-03 12:29:11","Spot","Fee","NEO","-0.00516000",""
"36088763","2019-01-03 12:35:42","Spot","Fee","EOS","-0.00657000",""
"36088763","2019-01-03 12:35:42","Spot","Sell","BTC","-0.00464236",""
"36088763","2019-01-03 12:35:42","Spot","Buy","EOS","6.57000000",""
"36088763","2019-01-03 12:39:31","Spot","Sell","BTC","-0.03799955",""
"36088763","2019-01-03 12:39:31","Spot","Fee","EOS","-0.05374000",""
"36088763","2019-01-03 12:39:31","Spot","Buy","EOS","53.74000000",""
"36088763","2019-01-03 13:08:35","Spot","Withdraw","ADA","-8041.95000000","Withdraw fee is included"
"36088763","2019-01-03 16:54:20","Spot","Withdraw","IOTA","-1047.95100000","Withdraw fee is included"
"36088763","2019-01-04 03:40:58","Spot","Withdraw","NEO","-10.00000000","Withdraw fee is included"
"36088763","2019-01-09 12:33:24","Spot","Fee","TRX","-0.14800000",""
"36088763","2019-01-09 12:33:24","Spot","Sell","BTC","-0.00102564",""
"36088763","2019-01-09 12:33:24","Spot","Buy","TRX","148.00000000",""
"36088763","2019-01-09 12:33:26","Spot","Buy","TRX","9400.00000000",""
"36088763","2019-01-09 12:33:26","Spot","Fee","TRX","-9.40000000",""
"36088763","2019-01-09 12:33:26","Spot","Sell","BTC","-0.06514200",""
"36088763","2019-01-10 10:56:52","Spot","Buy","BTC","0.03616821",""
"36088763","2019-01-10 10:56:52","Spot","Buy","BTC","0.03450837",""
"36088763","2019-01-10 10:56:52","Spot","Fee","BTC","-0.00003451",""
"36088763","2019-01-10 10:56:52","Spot","Sell","TRX","-4657.00000000",""
"36088763","2019-01-10 10:56:52","Spot","Sell","TRX","-4881.00000000",""
"36088763","2019-01-10 10:56:52","Spot","Fee","BTC","-0.00003617",""
"36088763","2019-01-15 03:14:01","Spot","Transaction Related","XRP","-0.01300000",""
"36088763","2019-01-15 03:14:01","Spot","Transaction Related","BTC","-0.00117650",""
"36088763","2019-01-15 03:14:01","Spot","Transaction Related","XRP","13.00000000",""
"36088763","2019-01-15 03:14:18","Spot","Transaction Related","BTC","-0.00009050",""
"36088763","2019-01-15 03:14:18","Spot","Transaction Related","XRP","1.00000000",""
"36088763","2019-01-15 03:14:18","Spot","Transaction Related","BTC","-0.03040800",""
"36088763","2019-01-15 03:14:18","Spot","Transaction Related","XRP","-0.33600000",""
"36088763","2019-01-15 03:14:18","Spot","Transaction Related","XRP","-0.00100000",""
"36088763","2019-01-15 03:14:18","Spot","Transaction Related","XRP","336.00000000",""
"36088763","2019-01-15 03:14:24","Spot","Transaction Related","BTC","-0.00117650",""
"36088763","2019-01-15 03:14:24","Spot","Transaction Related","XRP","13.00000000",""
"36088763","2019-01-15 03:14:24","Spot","Transaction Related","XRP","-0.01300000",""
"36088763","2019-01-15 03:14:31","Spot","Transaction Related","XRP","-0.12100000",""
"36088763","2019-01-15 03:14:31","Spot","Transaction Related","XRP","121.00000000",""
"36088763","2019-01-15 03:14:31","Spot","Transaction Related","BTC","-0.01095050",""
"36088763","2019-01-15 03:14:32","Spot","Transaction Related","BTC","-0.00117650",""
"36088763","2019-01-15 03:14:32","Spot","Transaction Related","XRP","283.00000000",""
"36088763","2019-01-15 03:14:32","Spot","Transaction Related","XRP","13.00000000",""
"36088763","2019-01-15 03:14:32","Spot","Transaction Related","BTC","-0.02561150",""
"36088763","2019-01-15 03:14:32","Spot","Transaction Related","XRP","-0.28300000",""
"36088763","2019-01-15 03:14:32","Spot","Transaction Related","XRP","-0.01300000",""
"36088763","2019-01-15 14:04:47","Spot","Withdraw","XRP","-779.22000000","Withdraw fee is included"
"36088763","2019-01-18 22:34:59","Spot","Deposit","BTC","0.05370705",""
"36088763","2019-01-19 01:19:35","Spot","Buy","XLM","142.00000000",""
"36088763","2019-01-19 01:19:35","Spot","Sell","BTC","-0.00417622",""
"36088763","2019-01-19 01:19:35","Spot","Sell","BTC","-0.02267511",""
"36088763","2019-01-19 01:19:35","Spot","Fee","XLM","-0.14200000",""
"36088763","2019-01-19 01:19:35","Spot","Fee","XLM","-0.77100000",""
"36088763","2019-01-19 01:19:35","Spot","Buy","XLM","771.00000000",""
"36088763","2019-01-19 01:48:12","Spot","Fee","XLM","-0.91400000",""
"36088763","2019-01-19 01:48:12","Spot","Sell","BTC","-0.02685332",""
"36088763","2019-01-19 01:48:12","Spot","Buy","XLM","914.00000000",""
"36088763","2019-01-19 19:39:30","Spot","Deposit","BTC","0.05292755",""
"36088763","2019-01-19 20:03:28","Spot","Fee","XRP","-0.29800000",""
"36088763","2019-01-19 20:03:28","Spot","Sell","BTC","-0.02642366",""
"36088763","2019-01-19 20:03:28","Spot","Buy","XRP","298.00000000",""
"36088763","2019-01-19 20:04:42","Spot","Fee","ADA","-1.27200000",""
"36088763","2019-01-19 20:04:42","Spot","Sell","BTC","-0.01578552",""
"36088763","2019-01-19 20:04:42","Spot","Buy","ADA","1272.00000000",""
"36088763","2019-01-19 20:04:43","Spot","Sell","BTC","-0.00122859",""
"36088763","2019-01-19 20:04:43","Spot","Buy","ADA","99.00000000",""
"36088763","2019-01-19 20:04:43","Spot","Fee","ADA","-0.09900000",""
"36088763","2019-01-19 20:04:46","Spot","Buy","ADA","766.00000000",""
"36088763","2019-01-19 20:04:46","Spot","Fee","ADA","-0.76600000",""
"36088763","2019-01-19 20:04:46","Spot","Sell","BTC","-0.00950606",""
"36088763","2019-01-19 20:21:28","Spot","Withdraw","XRP","-297.70200000","Withdraw fee is included"
"36088763","2019-01-20 04:41:39","Spot","Withdraw","ADA","-2134.86299900","Withdraw fee is included"
"36088763","2019-01-20 20:51:03","Spot","Withdraw","XLM","-1825.17300000","Withdraw fee is included"
"36088763","2019-01-21 23:45:34","Spot","Withdraw","EOS","-2.00000000","Withdraw fee is included"
"36088763","2019-01-22 00:14:26","Spot","Withdraw","EOS","-0.20000000","Withdraw fee is included"
"36088763","2019-01-22 00:40:40","Spot","Withdraw","EOS","-201.31170000","Withdraw fee is included"
"36088763","2019-01-27 12:01:29","Spot","Deposit","TRX","5870.50000000",""
"36088763","2019-01-27 12:06:00","Spot","Small Assets Exchange BNB","EOS","-0.00008000",""
"36088763","2019-01-27 12:06:00","Spot","Small Assets Exchange BNB","BTC","-0.00000410",""
"36088763","2019-01-27 12:06:00","Spot","Small Assets Exchange BNB","BNB","0.45934654",""
"36088763","2019-01-27 12:06:00","Spot","Small Assets Exchange BNB","NEO","-0.44954000",""
"36088763","2019-01-28 01:06:45","Spot","Deposit","DASH","2.05699808",""
"36088763","2019-01-28 01:07:10","Spot","Deposit","ZEC","2.09698272",""
"36088763","2019-01-28 01:16:17","Spot","Buy","BTC","0.00280182",""
"36088763","2019-01-28 01:16:17","Spot","Sell","ZEC","-0.19600000",""
"36088763","2019-01-28 01:16:17","Spot","Fee","BNB","-0.00105105",""
"36088763","2019-01-28 01:16:23","Spot","Sell","ZEC","-0.69900000",""
"36088763","2019-01-28 01:16:23","Spot","Fee","BNB","-0.00374999",""
"36088763","2019-01-28 01:16:23","Spot","Buy","BTC","0.00999220",""
"36088763","2019-01-28 01:16:45","Spot","Sell","ZEC","-0.18600000",""
"36088763","2019-01-28 01:16:45","Spot","Buy","BTC","0.00265868",""
"36088763","2019-01-28 01:16:45","Spot","Fee","BNB","-0.00099849",""
"36088763","2019-01-28 01:17:22","Spot","Sell","ZEC","-0.03700000",""
"36088763","2019-01-28 01:17:22","Spot","Fee","BNB","-0.00019886",""
"36088763","2019-01-28 01:17:22","Spot","Buy","BTC","0.00052887",""
"36088763","2019-01-28 01:19:40","Spot","Fee","BNB","-0.00041649",""
"36088763","2019-01-28 01:19:40","Spot","Sell","DASH","-0.05600000",""
"36088763","2019-01-28 01:19:40","Spot","Fee","BNB","-0.01481388",""
"36088763","2019-01-28 01:19:40","Spot","Buy","BTC","0.00110532",""
"36088763","2019-01-28 01:19:40","Spot","Buy","BTC","0.03947600",""
"36088763","2019-01-28 01:19:40","Spot","Sell","DASH","-2.00000000",""
"36088763","2019-01-28 01:23:18","Spot","Buy","BTC","0.01395899",""
"36088763","2019-01-28 01:23:18","Spot","Fee","BNB","-0.00523551",""
"36088763","2019-01-28 01:23:18","Spot","Sell","ZEC","-0.97800000",""
"36088763","2019-01-30 12:53:52","Spot","Buy","IOTA","952.00000000",""
"36088763","2019-01-30 12:53:52","Spot","Fee","BNB","-0.02980281",""
"36088763","2019-01-30 12:53:52","Spot","Sell","BTC","-0.07044800",""
"36088763","2019-01-30 13:31:42","Spot","Withdraw","IOTA","-952.00000000","Withdraw fee is included"
"36088763","2019-01-31 15:03:37","Spot","Deposit","XEM","3222.37000000",""
"36088763","2019-01-31 15:07:48","Spot","Buy","ETH","0.09979760",""
"36088763","2019-01-31 15:07:48","Spot","Buy","ETH","0.13597920",""
"36088763","2019-01-31 15:07:48","Spot","Buy","ETH","0.14753928",""
"36088763","2019-01-31 15:07:48","Spot","Sell","XEM","-1505.00000000",""
"36088763","2019-01-31 15:07:48","Spot","Fee","BNB","-0.00176933",""
"36088763","2019-01-31 15:07:48","Spot","Sell","XEM","-251.00000000",""
"36088763","2019-01-31 15:07:48","Spot","Sell","XEM","-371.00000000",""
"36088763","2019-01-31 15:07:48","Spot","Buy","ETH","0.29939280",""
"36088763","2019-01-31 15:07:48","Spot","Fee","BNB","-0.00129856",""
"36088763","2019-01-31 15:07:48","Spot","Fee","BNB","-0.00389558",""
"36088763","2019-01-31 15:07:48","Spot","Buy","ETH","0.59847830",""
"36088763","2019-01-31 15:07:48","Spot","Sell","XEM","-342.00000000",""
"36088763","2019-01-31 15:07:48","Spot","Fee","BNB","-0.00191974",""
"36088763","2019-01-31 15:07:48","Spot","Sell","XEM","-753.00000000",""
"36088763","2019-01-31 15:07:48","Spot","Fee","BNB","-0.00778725",""
"36088763","2019-01-31 17:09:04","Spot","Withdraw","ETH","-1.28118718","Withdraw fee is included"
"36088763","2019-02-01 15:30:40","Spot","Asset - Transfer","GAS","0.00540512","NEO GAS分发"
"36088763","2019-02-07 18:02:14","Spot","Fee","BNB","-0.00780993",""
"36088763","2019-02-07 18:02:14","Spot","Buy","BNB","8.62904000",""
"36088763","2019-02-07 18:02:14","Spot","Sell","TRX","-3210.00000000",""
"36088763","2019-02-07 18:02:14","Spot","Buy","BNB","10.41324000",""
"36088763","2019-02-07 18:02:14","Spot","Sell","TRX","-2660.00000000",""
"36088763","2019-02-07 18:02:14","Spot","Fee","BNB","-0.00647178",""
"36088763","2019-02-07 18:04:12","Spot","Small Assets Exchange BNB","DASH","-0.00099808",""
"36088763","2019-02-07 18:04:12","Spot","Small Assets Exchange BNB","XEM","-0.37000000",""
"36088763","2019-02-07 18:04:12","Spot","Small Assets Exchange BNB","GAS","-0.00540512",""
"36088763","2019-02-07 18:04:12","Spot","Small Assets Exchange BNB","TRX","-0.95200000",""
"36088763","2019-02-07 18:04:12","Spot","Small Assets Exchange BNB","ZEC","-0.00098272",""
"36088763","2019-02-07 18:04:12","Spot","Small Assets Exchange BNB","BTC","-0.00007388",""
"36088763","2019-02-07 18:04:13","Spot","Small Assets Exchange BNB","BNB","0.05111472",""
"36088763","2019-02-19 15:45:37","Spot","Deposit","BTC","0.30208312",""
"36088763","2019-02-19 15:54:12","Spot","Sell","BTC","-0.09998071",""
"36088763","2019-02-19 15:54:12","Spot","Buy","BNB","38.32000000",""
"36088763","2019-02-19 15:54:12","Spot","Fee","BNB","-0.02874000",""
"36088763","2019-02-19 16:03:16","Spot","Sell","BTC","-0.04994652",""
"36088763","2019-02-19 16:03:16","Spot","Buy","IOTA","634.00000000",""
"36088763","2019-02-19 16:03:16","Spot","Fee","BNB","-0.01425613",""
"36088763","2019-02-19 16:04:18","Spot","Fee","BNB","-0.04335789",""
"36088763","2019-02-19 16:04:18","Spot","Buy","IOTA","1930.00000000",""
"36088763","2019-02-19 16:04:18","Spot","Sell","BTC","-0.15214190",""
"36088763","2019-02-22 01:06:30","Spot","Small Assets Exchange BNB","BTC","-0.00001399",""
"36088763","2019-02-22 01:06:30","Spot","Small Assets Exchange BNB","BNB","0.00518559",""
"36088763","2019-02-22 01:34:03","Spot","Withdraw","BNB","-57.70435358","Withdraw fee is included"
"36088763","2019-02-26 21:49:11","Spot","Withdraw","IOTA","-2564.00000000","Withdraw fee is included"
"36088763","2019-03-08 18:40:01","Spot","Deposit","ETH","6.19978580",""
"36088763","2019-03-08 18:43:57","Spot","Fee","ENJ","-2.04400000",""
"36088763","2019-03-08 18:43:57","Spot","Fee","ENJ","-0.41800000",""
"36088763","2019-03-08 18:43:57","Spot","Buy","ENJ","2044.00000000",""
"36088763","2019-03-08 18:43:57","Spot","Buy","ENJ","418.00000000",""
"36088763","2019-03-08 18:43:57","Spot","Sell","ETH","-2.57347776",""
"36088763","2019-03-08 18:43:57","Spot","Sell","ETH","-0.52627872",""
"36088763","2019-03-08 18:47:12","Spot","Sell","ETH","-1.82579116",""
"36088763","2019-03-08 18:47:12","Spot","Fee","BAT","-0.39000000",""
"36088763","2019-03-08 18:47:12","Spot","Buy","BAT","509.00000000",""
"36088763","2019-03-08 18:47:12","Spot","Fee","BAT","-1.28900000",""
"36088763","2019-03-08 18:47:12","Spot","Buy","BAT","1289.00000000",""
"36088763","2019-03-08 18:47:12","Spot","Buy","BAT","390.00000000",""
"36088763","2019-03-08 18:47:12","Spot","Sell","ETH","-0.55240770",""
"36088763","2019-03-08 18:47:12","Spot","Sell","ETH","-0.72096796",""
"36088763","2019-03-08 18:47:12","Spot","Fee","BAT","-0.50900000",""
"36088763","2019-03-08 19:11:08","Spot","Withdraw","ENJ","-2459.53800000","Withdraw fee is included"
"36088763","2019-03-08 19:15:59","Spot","Withdraw","BAT","-2185.81200000","Withdraw fee is included"
"36088763","2019-03-09 01:08:29","Spot","Deposit","ETH","0.18000000",""
"36088763","2019-03-09 01:10:50","Spot","Sell","ETH","-0.12987128",""
"36088763","2019-03-09 01:10:50","Spot","Buy","BAT","34.00000000",""
"36088763","2019-03-09 01:10:50","Spot","Buy","BAT","88.00000000",""
"36088763","2019-03-09 01:10:50","Spot","Fee","BAT","-0.08800000",""
"36088763","2019-03-09 01:10:50","Spot","Sell","ETH","-0.05017788",""
"36088763","2019-03-09 01:10:50","Spot","Fee","BAT","-0.03400000",""
"36088763","2019-03-09 01:38:07","Spot","Deposit","BTC","0.03600000",""
"36088763","2019-03-09 01:39:04","Spot","Sell","BTC","-0.03581415",""
"36088763","2019-03-09 01:39:04","Spot","Fee","BAT","-0.71700000",""
"36088763","2019-03-09 01:39:04","Spot","Buy","BAT","717.00000000",""
"36088763","2019-03-09 01:42:13","Spot","Small Assets Exchange BNB","BTC","-0.00018585",""
"36088763","2019-03-09 01:42:13","Spot","Small Assets Exchange BNB","BNB","0.05735870",""
"36088763","2019-03-09 01:42:13","Spot","Small Assets Exchange BNB","ETH","-0.00081334",""
"36088763","2019-03-09 02:01:09","Spot","Withdraw","BAT","-838.16100000","Withdraw fee is included"
"36088763","2019-03-13 22:23:26","Spot","Deposit","BNB","75.00000000",""
"36088763","2019-03-13 22:26:16","Spot","Fee","XLM","-1.54200000",""
"36088763","2019-03-13 22:26:16","Spot","Sell","BNB","-1.03532000",""
"36088763","2019-03-13 22:26:16","Spot","Buy","XLM","220.00000000",""
"36088763","2019-03-13 22:26:16","Spot","Fee","XLM","-0.92880000",""
"36088763","2019-03-13 22:26:16","Spot","Sell","BNB","-1.59280000",""
"36088763","2019-03-13 22:26:16","Spot","Buy","XLM","2016.70000000",""
"36088763","2019-03-13 22:26:16","Spot","Fee","XLM","-0.14300000",""
"36088763","2019-03-13 22:26:16","Spot","Buy","XLM","343.00000000",""
"36088763","2019-03-13 22:26:16","Spot","Sell","BNB","-2.48332000",""
"36088763","2019-03-13 22:26:16","Spot","Buy","XLM","1012.00000000",""
"36088763","2019-03-13 22:26:16","Spot","Buy","XLM","4161.50000000",""
"36088763","2019-03-13 22:26:16","Spot","Sell","BNB","-6.72451200",""
"36088763","2019-03-13 22:26:16","Spot","Sell","BNB","-30.12926000",""
"36088763","2019-03-13 22:26:16","Spot","Fee","XLM","-0.34300000",""
"36088763","2019-03-13 22:26:16","Spot","Sell","BNB","-11.16408000",""
"36088763","2019-03-13 22:26:16","Spot","Sell","BNB","-7.32688000",""
"36088763","2019-03-13 22:26:16","Spot","Sell","BNB","-14.60090800",""
"36088763","2019-03-13 22:26:16","Spot","Fee","XLM","-0.22000000",""
"36088763","2019-03-13 22:26:16","Spot","Fee","XLM","-4.16150000",""
"36088763","2019-03-13 22:26:16","Spot","Buy","XLM","143.00000000",""
"36088763","2019-03-13 22:26:16","Spot","Fee","XLM","-2.01670000",""
"36088763","2019-03-13 22:26:16","Spot","Buy","XLM","928.80000000",""
"36088763","2019-03-13 22:26:16","Spot","Fee","XLM","-1.01200000",""
"36088763","2019-03-13 22:26:16","Spot","Buy","XLM","1542.00000000",""
"36088763","2019-03-15 20:46:20","Spot","Withdraw","XLM","-10356.63300000","Withdraw fee is included"
"36088763","2019-03-18 02:51:13","Spot","Deposit","IOTA","4594.41800000",""
"36088763","2019-03-18 02:54:56","Spot","Fee","BNB","-0.00136363",""
"36088763","2019-03-18 02:54:56","Spot","Sell","IOTA","-790.50000000",""
"36088763","2019-03-18 02:54:56","Spot","Buy","BNB","12.70647000",""
"36088763","2019-03-18 02:54:56","Spot","Fee","BNB","-0.00120912",""
"36088763","2019-03-18 02:54:56","Spot","Fee","BNB","-0.00272585",""
"36088763","2019-03-18 02:54:56","Spot","Buy","BNB","3.63447000",""
"36088763","2019-03-18 02:54:56","Spot","Fee","BNB","-0.00253732",""
"36088763","2019-03-18 02:54:56","Spot","Buy","BNB","3.38310000",""
"36088763","2019-03-18 02:54:56","Spot","Buy","BNB","14.94045000",""
"36088763","2019-03-18 02:54:56","Spot","Sell","IOTA","-96.20000000",""
"36088763","2019-03-18 02:54:56","Spot","Buy","BNB","7.25949000",""
"36088763","2019-03-18 02:54:56","Spot","Sell","IOTA","-465.60000000",""
"36088763","2019-03-18 02:54:56","Spot","Fee","BNB","-0.00700245",""
